epoch, batch, loss, loss_bader, loss_e, bader_mae, bader_rmse, e_mae, e_rmse
   60,    50,          0.96524,          0.96441,        0.0008333,          0.96441,           2.9865,           33.657,           49.318
   60,    51,          0.40147,          0.40118,       0.00028659,          0.40118,           0.5933,           44.954,           51.627
   60,    52,          0.30241,          0.30191,       0.00049388,          0.30191,          0.49297,           41.011,            68.31
   60,    53,          0.57309,          0.57287,       0.00022405,          0.57287,            1.105,           54.596,           77.428
   60,    54,          0.57001,          0.56906,       0.00094889,          0.56906,          0.87735,            36.98,           44.431
   60,    55,          0.16438,          0.16354,       0.00084078,          0.16354,          0.32356,           28.597,           37.165
   60,    56,          0.63966,          0.63902,       0.00064021,          0.63902,          0.92025,           80.036,           108.48
   60,    57,           0.1528,          0.15245,       0.00034948,          0.15245,          0.22408,           66.859,            97.83
   60,    58,            0.141,          0.14066,       0.00034395,          0.14066,          0.18569,           13.068,           16.272
   60,    59,          0.65319,          0.65297,       0.00022857,          0.65297,           1.5407,           20.439,            30.06
   60,    60,          0.28661,          0.28616,       0.00044485,          0.28616,          0.46786,           52.567,           85.208
   60,    61,          0.27691,          0.27662,       0.00029558,          0.27662,          0.47905,           56.383,           75.887
   60,    62,          0.46912,          0.46861,       0.00051833,          0.46861,          0.89146,           27.882,           42.628
   60,    63,          0.22174,          0.22162,       0.00012212,          0.22162,          0.47985,           17.573,           18.839
   60,    64,           0.1525,          0.15211,       0.00039481,          0.15211,          0.21656,           31.794,           41.649
   60,    65,          0.37446,           0.3743,        0.0001595,           0.3743,           1.4264,           39.665,           71.653
   60,    66,           0.2665,          0.26635,       0.00015191,          0.26635,          0.65191,           23.521,           33.051
   60,    67,          0.20243,          0.20144,       0.00098442,          0.20144,          0.27081,           22.707,           25.699
   60,    68,          0.79864,          0.79833,        0.0003092,          0.79833,           1.7168,           31.563,           38.098
   60,    69,          0.25515,            0.255,       0.00015012,            0.255,          0.41459,           36.062,           53.813
   60,    70,          0.30752,          0.30615,          0.00137,          0.30615,          0.53805,           103.27,           163.51
   60,    71,          0.38631,           0.3862,       0.00010712,           0.3862,          0.55196,           27.509,           36.807
   60,    72,          0.35736,          0.35704,       0.00032375,          0.35704,          0.45498,           20.977,           36.292
   60,    73,          0.19561,           0.1952,       0.00040847,           0.1952,           0.2778,           101.22,           163.65
   60,    74,          0.18582,           0.1855,       0.00032482,           0.1855,           0.2238,           22.229,           29.677
   60,    75,          0.29533,          0.29464,       0.00069492,          0.29464,          0.54083,           131.68,           217.79
   60,    76,          0.29866,          0.29829,       0.00037302,          0.29829,          0.41149,           62.205,           80.476
   60,    77,          0.18831,          0.18807,        0.0002417,          0.18807,          0.36121,           27.676,            50.62
   60,    78,           0.1469,          0.14662,       0.00028157,          0.14662,          0.28946,           25.571,           37.293
   60,    79,          0.22747,          0.22719,       0.00028472,          0.22719,          0.42975,           39.792,           51.803
   60,    80,          0.33458,          0.33313,        0.0014452,          0.33313,          0.42116,           27.535,           40.313
   60,    81,          0.23644,          0.23589,       0.00055057,          0.23589,          0.34448,           51.442,           62.481
   60,    82,          0.29303,          0.29193,        0.0010943,          0.29193,          0.43953,           68.639,           101.46
   60,    83,          0.17344,          0.17215,        0.0012939,          0.17215,          0.24147,           108.04,           147.18
   60,    84,          0.19878,          0.19742,        0.0013556,          0.19742,          0.28778,           118.79,           203.15
   60,    85,          0.27115,          0.27091,       0.00023739,          0.27091,          0.31669,           53.947,           76.002
   60,    86,           0.3789,          0.37833,       0.00056524,          0.37833,           1.1216,           69.044,           102.31
   60,    87,          0.73709,          0.73659,       0.00050817,          0.73659,           1.0569,           25.884,           26.595
   60,    88,          0.29628,           0.2959,       0.00038354,           0.2959,          0.44107,           37.132,           42.139
   60,    89,          0.25288,          0.25261,       0.00027709,          0.25261,          0.55526,             29.5,           37.454
   60,    90,          0.42248,          0.42182,       0.00065967,          0.42182,          0.61672,           23.414,           27.945
   60,    91,          0.71186,          0.71118,       0.00067663,          0.71118,           1.8674,           23.815,           30.292
   60,    92,          0.80924,          0.80912,       0.00012626,          0.80912,           2.2003,            23.87,           45.113
   60,    93,          0.28812,          0.28694,        0.0011829,          0.28694,          0.36646,           197.33,           279.74
   60,    94,          0.39068,          0.39006,       0.00062754,          0.39006,          0.74938,             49.1,           61.457
   60,    95,          0.26059,          0.26024,       0.00035113,          0.26024,          0.32951,           26.737,           37.289
   60,    96,          0.21325,          0.21307,        0.0001798,          0.21307,          0.28968,           21.603,           26.295
   60,    97,          0.55456,          0.55339,         0.001173,          0.55339,           1.7552,           38.413,           46.396
   60,    98,          0.17633,          0.17588,       0.00045609,          0.17588,          0.22175,           45.374,           63.416
   60,    99,          0.15703,          0.15546,        0.0015759,          0.15546,          0.31082,           162.96,           202.89
   60,   100,          0.33566,          0.33496,         0.000694,          0.33496,           0.5443,            23.21,           25.562
   60,   101,          0.20899,          0.20858,       0.00040876,          0.20858,          0.45319,           27.099,           39.671
   60,   102,          0.35548,          0.35493,       0.00055426,          0.35493,           1.6404,           84.158,           117.63
   60,   103,          0.30071,          0.30043,       0.00027716,          0.30043,          0.46868,           17.373,           22.382
   60,   104,          0.49698,           0.4963,       0.00067574,           0.4963,          0.80163,            56.33,            80.39
   60,   105,          0.74022,          0.73992,       0.00029445,          0.73992,           1.1625,           30.822,            40.32
   60,   106,          0.88332,          0.88296,       0.00035949,          0.88296,            2.082,           34.428,           38.214
   60,   107,          0.24568,          0.24525,       0.00043258,          0.24525,          0.43094,           55.127,           74.268
   60,   108,          0.16808,          0.16777,       0.00031111,          0.16777,          0.20651,           80.809,           126.96
   60,   109,           0.1932,          0.19293,       0.00027735,          0.19293,          0.22567,           26.911,           37.549
   60,   110,          0.22842,          0.22772,       0.00070342,          0.22772,          0.42261,           94.099,           143.93
   60,   111,          0.20807,          0.20767,       0.00039509,          0.20767,           0.2912,           44.345,           62.097
   60,   112,          0.27038,          0.27024,        0.0001409,          0.27024,           0.3582,           19.369,           22.766
   61,     1,           1.3468,           1.3464,       0.00040727,           1.3464,           3.1204,            21.27,           25.588
   61,     2,          0.40821,          0.40737,        0.0008355,          0.40737,          0.64565,           75.736,           130.49
   61,     3,          0.17684,          0.17585,       0.00099364,          0.17585,          0.32076,           60.874,            82.49
   61,     4,          0.69724,          0.69692,       0.00031603,          0.69692,            1.008,           47.351,           73.238
   61,     5,          0.29937,          0.29778,        0.0015935,          0.29778,          0.48502,            52.72,           80.027
   61,     6,          0.55196,          0.55161,       0.00035003,          0.55161,          0.87622,           23.701,           34.094
   61,     7,           0.3342,          0.33338,       0.00081764,          0.33338,           0.4598,           127.49,           160.97
   61,     8,          0.38792,          0.38751,        0.0004081,          0.38751,          0.71822,           76.608,           92.979
   61,     9,          0.39168,          0.39116,       0.00051918,          0.39116,          0.53633,           21.163,           30.438
   61,    10,          0.19978,          0.19885,       0.00093849,          0.19885,          0.32725,            93.36,           160.36
   61,    11,          0.41343,          0.41264,       0.00078797,          0.41264,           1.1434,           56.944,           111.92
   61,    12,          0.34866,          0.34815,       0.00050593,          0.34815,          0.49375,           49.346,           87.949
   61,    13,          0.15626,          0.15555,       0.00070838,          0.15555,           0.2305,           64.105,           107.93
   61,    14,          0.22181,          0.22166,       0.00015196,          0.22166,           0.2704,           9.2598,            10.32
   61,    15,          0.38661,          0.38655,       6.4047e-05,          0.38655,          0.86999,           13.833,           17.444
   61,    16,          0.28462,          0.28325,        0.0013669,          0.28325,          0.48963,           76.335,           125.37
   61,    17,          0.21053,          0.21027,       0.00025603,          0.21027,          0.25774,           45.548,           53.883
   61,    18,          0.31829,          0.31788,       0.00041319,          0.31788,          0.66502,            32.32,             35.5
   61,    19,           0.1596,            0.159,       0.00059087,            0.159,           0.2144,           77.773,           94.395
   61,    20,          0.54225,          0.54185,        0.0004022,          0.54185,           1.8857,           62.071,           79.338
   61,    21,          0.34732,          0.34676,       0.00055393,          0.34676,           1.3018,           74.109,            102.3
   61,    22,          0.26974,          0.26945,       0.00029547,          0.26945,            0.436,            41.12,           47.654
   61,    23,           0.3086,          0.30754,        0.0010597,          0.30754,          0.50459,           99.288,           146.31
   61,    24,          0.59232,          0.59189,        0.0004397,          0.59189,           1.8848,           90.722,           173.69
   61,    25,          0.28852,          0.28783,       0.00069134,          0.28783,          0.37723,           41.019,           47.428
   61,    26,          0.23871,           0.2379,       0.00081294,           0.2379,          0.31486,           26.705,           30.651
   61,    27,          0.28765,          0.28654,        0.0011089,          0.28654,          0.37758,           111.22,           147.39
   61,    28,          0.24397,          0.24311,       0.00085555,          0.24311,          0.30725,           132.37,            169.8
   61,    29,          0.56082,          0.56028,       0.00053947,          0.56028,          0.64917,           26.459,           34.088
   61,    30,          0.24463,          0.24423,        0.0004019,          0.24423,          0.33932,            17.32,           20.993
   61,    31,          0.34559,          0.34484,       0.00074339,          0.34484,          0.49942,           39.717,           52.566
   61,    32,          0.18731,          0.18682,        0.0004904,          0.18682,          0.26445,           24.139,           32.257
   61,    33,          0.43411,          0.43392,       0.00019122,          0.43392,          0.79122,           51.941,           95.925
   61,    34,          0.20298,          0.20265,       0.00033017,          0.20265,          0.30324,           30.368,           42.803
   61,    35,          0.22358,          0.22289,       0.00068486,          0.22289,          0.34129,           39.887,           45.839
   61,    36,          0.17823,          0.17767,       0.00055855,          0.17767,           0.1992,           52.996,           69.951
   61,    37,          0.28493,          0.28425,       0.00068558,          0.28425,          0.43727,           31.769,           44.539
   61,    38,          0.79872,          0.79785,       0.00087452,          0.79785,            1.775,           68.014,           95.595
   61,    39,          0.16634,          0.16612,       0.00022631,          0.16612,          0.26536,           14.288,           18.843
   61,    40,           1.1381,           1.1376,       0.00056018,           1.1376,           2.9717,            14.33,           16.049
   61,    41,          0.24866,          0.24833,       0.00033241,          0.24833,          0.32593,            51.31,           65.368
   61,    42,          0.22916,          0.22883,       0.00032871,          0.22883,             0.28,           82.258,           104.93
   61,    43,          0.26217,          0.26189,       0.00028273,          0.26189,          0.37226,           51.667,           63.612
   61,    44,          0.22101,          0.22017,       0.00083874,          0.22017,          0.30815,           91.393,           122.64
   61,    45,          0.63299,          0.63256,       0.00043539,          0.63256,           1.7941,           29.516,           47.019
   61,    46,          0.53023,          0.52959,       0.00064162,          0.52959,          0.89106,           41.172,           60.966
   61,    47,          0.58913,          0.58884,        0.0002898,          0.58884,           1.0378,             17.3,           22.358
   61,    48,          0.29908,          0.29879,       0.00028747,          0.29879,          0.37943,           46.329,           62.265
   61,    49,          0.26233,          0.26144,       0.00088936,          0.26144,          0.30151,            33.27,           54.899
   61,    50,          0.38649,          0.38521,        0.0012835,          0.38521,          0.48984,           74.595,           124.07
   61,    51,           0.2783,          0.27819,       0.00011106,          0.27819,          0.40452,            33.38,           43.634
   61,    52,           1.1161,           1.1157,       0.00037564,           1.1157,           2.9495,           25.968,           41.937
   61,    53,          0.29952,          0.29905,       0.00047776,          0.29905,           0.3905,           140.83,           266.53
   61,    54,          0.18021,          0.18002,       0.00018889,          0.18002,          0.20435,           18.079,           22.211
   61,    55,          0.18557,          0.18552,       5.0538e-05,          0.18552,           0.2522,           17.253,           23.376
   61,    56,          0.14887,           0.1486,       0.00027353,           0.1486,           0.3169,           8.1186,           11.016
   61,    57,          0.38151,          0.38099,       0.00051427,          0.38099,          0.74174,           61.358,           70.728
   61,    58,          0.84193,          0.84175,       0.00018583,          0.84175,           2.0271,           19.592,           30.293
   61,    59,          0.71495,          0.71452,       0.00042764,          0.71452,           1.1583,           23.902,           33.932
   61,    60,          0.32575,          0.32521,       0.00053741,          0.32521,          0.52003,           61.205,           73.985
   61,    61,          0.39534,          0.39461,       0.00072809,          0.39461,          0.74522,           15.629,            19.02
   61,    62,          0.47067,          0.46946,        0.0012022,          0.46946,          0.51684,           75.562,              111
   61,    63,          0.32051,          0.32021,       0.00029312,          0.32021,          0.54545,           25.851,           36.185
   61,    64,          0.42405,          0.42327,       0.00078085,          0.42327,          0.78405,           23.245,           24.067
   61,    65,          0.21776,          0.21659,        0.0011647,          0.21659,          0.30372,           136.55,           254.39
   61,    66,          0.18681,          0.18653,       0.00028132,          0.18653,          0.27833,            60.98,           69.361
   61,    67,          0.23793,          0.23704,       0.00088737,          0.23704,          0.36353,           82.795,            101.4
   61,    68,          0.61665,          0.61638,       0.00027431,          0.61638,           1.7562,           34.786,           44.509
   61,    69,          0.31162,          0.31074,        0.0008787,          0.31074,          0.39022,           142.79,           282.42
   61,    70,          0.74081,          0.74054,       0.00026887,          0.74054,          0.97474,           37.475,           59.525
   61,    71,          0.75593,          0.75558,       0.00034875,          0.75558,           2.2146,           35.523,           58.646
   61,    72,          0.63105,          0.63092,       0.00013033,          0.63092,          0.96141,            8.018,           10.717
   61,    73,           0.4031,          0.40157,        0.0015292,          0.40157,          0.60441,           72.776,           90.852
   61,    74,          0.33662,          0.33626,       0.00035952,          0.33626,          0.60727,           60.303,           72.135
   61,    75,           1.0012,           1.0009,       0.00023254,           1.0009,           2.7083,           46.582,           69.109
   61,    76,          0.19022,          0.18963,       0.00059284,          0.18963,          0.33884,           85.668,           114.55
   61,    77,          0.20096,          0.20062,       0.00034101,          0.20062,          0.24967,           48.137,           57.803
   61,    78,            0.289,          0.28838,       0.00062689,          0.28838,          0.47108,           71.313,           114.61
   61,    79,          0.74601,          0.74498,         0.001029,          0.74498,           1.2024,           50.982,           69.382
   61,    80,           0.3482,          0.34777,       0.00043129,          0.34777,          0.48318,           143.21,           172.55
   61,    81,          0.14929,          0.14728,        0.0020173,          0.14728,          0.19184,           140.66,           254.22
   61,    82,          0.29391,          0.29356,       0.00034408,          0.29356,          0.47842,           26.446,           36.973
   61,    83,          0.58532,          0.58494,       0.00037228,          0.58494,           1.0512,           33.708,           49.714
   61,    84,          0.51302,           0.5129,       0.00012757,           0.5129,          0.92882,           17.081,           23.062
   61,    85,          0.97501,          0.97461,        0.0004019,          0.97461,           2.4218,            17.72,           19.311
   61,    86,          0.58788,           0.5872,       0.00067745,           0.5872,           0.8026,           29.017,           37.223
   61,    87,          0.22711,          0.22678,       0.00032753,          0.22678,          0.31806,            41.89,           60.168
   61,    88,           0.3707,          0.37023,       0.00047675,          0.37023,          0.48067,           56.816,           65.188
   61,    89,           1.0075,            1.007,       0.00048208,            1.007,           1.4987,           28.041,           33.334
   61,    90,           0.3169,          0.31634,       0.00056159,          0.31634,          0.48701,           32.927,           36.951
   61,    91,          0.18816,          0.18734,       0.00081964,          0.18734,          0.25925,            79.82,           103.67
   61,    92,          0.23749,          0.23636,        0.0011209,          0.23636,          0.32074,           40.098,           44.301
   61,    93,          0.52917,          0.52893,        0.0002399,          0.52893,           1.2823,           21.307,           29.868
   61,    94,           0.2039,           0.2038,       0.00010506,           0.2038,          0.24595,           17.108,            24.67
   61,    95,           0.2349,          0.23404,       0.00085765,          0.23404,          0.26122,           43.046,           58.201
   61,    96,          0.33603,          0.33485,        0.0011868,          0.33485,           0.6182,           49.177,           65.802
   61,    97,          0.27098,          0.27045,       0.00053118,          0.27045,          0.34567,           28.074,           36.185
   61,    98,          0.58592,          0.58538,       0.00054172,          0.58538,           1.3548,           43.689,           54.228
   61,    99,          0.19436,          0.19395,       0.00041801,          0.19395,          0.25762,           76.724,           95.706
   61,   100,          0.73815,          0.73698,        0.0011669,          0.73698,           1.9806,           84.214,           149.27
   61,   101,          0.97814,          0.97764,       0.00050233,          0.97764,           3.0888,           16.807,           21.734
   61,   102,          0.17007,          0.16973,       0.00034307,          0.16973,          0.22784,           45.423,           69.554
   61,   103,          0.25887,           0.2587,       0.00016637,           0.2587,          0.48675,           36.765,           57.008
   61,   104,          0.25941,          0.25799,         0.001417,          0.25799,           0.3183,           40.104,           51.385
   61,   105,          0.46653,          0.46631,       0.00021969,          0.46631,          0.68731,           24.272,           34.131
   61,   106,          0.21475,          0.21458,        0.0001652,          0.21458,          0.26395,           53.622,           86.973
   61,   107,          0.35203,          0.35173,       0.00029987,          0.35173,          0.45814,           25.611,           29.112
   61,   108,          0.35158,          0.35146,       0.00011328,          0.35146,          0.56919,           12.906,           16.654
   61,   109,          0.51149,          0.51105,       0.00043053,          0.51105,           1.7032,           32.281,           46.591
   61,   110,          0.17484,          0.17465,       0.00019127,          0.17465,          0.22069,           44.068,           61.757
   61,   111,          0.38488,          0.38448,       0.00039385,          0.38448,          0.56762,           25.839,           27.789
   61,   112,          0.19236,            0.192,       0.00035777,            0.192,          0.23596,           35.618,            44.03
   62,     1,          0.15529,          0.15509,       0.00020001,          0.15509,          0.19009,           33.326,           41.094
   62,     2,           0.3604,          0.35976,       0.00064343,          0.35976,           1.0167,           105.47,           217.25
   62,     3,          0.43147,          0.43134,       0.00013123,          0.43134,          0.64655,            24.56,            28.44
   62,     4,          0.27697,           0.2768,       0.00017137,           0.2768,          0.38159,           54.004,           59.115
   62,     5,          0.25055,          0.25041,       0.00013739,          0.25041,          0.36465,           46.629,           63.656
   62,     6,          0.19641,          0.19593,       0.00048396,          0.19593,          0.25653,           101.49,           160.35
   62,     7,          0.24813,          0.24754,       0.00059033,          0.24754,          0.39733,           74.741,           114.77
   62,     8,          0.21477,          0.21443,       0.00033126,          0.21443,          0.34478,           45.498,           77.333
   62,     9,          0.22035,          0.21982,       0.00053741,          0.21982,          0.38884,           91.146,           181.68
   62,    10,          0.53103,          0.53034,       0.00069597,          0.53034,          0.88534,           70.798,            95.92
   62,    11,          0.22654,          0.22637,       0.00017656,          0.22637,          0.25664,            22.72,           35.211
   62,    12,          0.27077,          0.27014,       0.00063815,          0.27014,          0.36137,            23.16,            32.57
   62,    13,          0.25197,          0.25145,       0.00051934,          0.25145,          0.32533,           36.269,           52.794
   62,    14,          0.16724,          0.16677,       0.00046307,          0.16677,          0.22426,           77.904,            135.9
   62,    15,          0.39639,          0.39599,       0.00040066,          0.39599,          0.76966,           49.853,           89.103
   62,    16,          0.15996,          0.15979,       0.00016835,          0.15979,          0.27906,           25.274,           29.294
   62,    17,          0.22388,          0.22374,       0.00013186,          0.22374,          0.41625,           36.636,           47.249
   62,    18,          0.15952,          0.15923,       0.00029268,          0.15923,           0.1955,           34.313,           49.079
   62,    19,          0.82719,          0.82674,       0.00045375,          0.82674,           2.1864,            19.65,           24.165
   62,    20,          0.19846,          0.19811,       0.00035543,          0.19811,          0.28325,           51.092,           69.813
   62,    21,          0.42312,          0.42283,       0.00029453,          0.42283,          0.77644,           55.516,           65.584
   62,    22,          0.23262,          0.23107,        0.0015525,          0.23107,          0.27819,           45.729,           65.369
   62,    23,          0.24523,          0.24497,       0.00026149,          0.24497,          0.47215,           45.253,           62.091
   62,    24,          0.36054,          0.36031,        0.0002362,          0.36031,          0.70686,           15.877,           19.812
   62,    25,          0.67085,           0.6703,       0.00055657,           0.6703,           1.7046,           99.223,           135.08
   62,    26,          0.17824,           0.1777,       0.00053852,           0.1777,           0.2875,            32.68,           46.283
   62,    27,           0.1879,          0.18721,       0.00068678,          0.18721,          0.35383,           39.644,           49.562
   62,    28,          0.14139,          0.14097,        0.0004217,          0.14097,          0.19547,           33.167,           60.584
   62,    29,          0.30697,          0.30656,        0.0004091,          0.30656,          0.56599,           28.179,           31.391
   62,    30,          0.19574,          0.19433,        0.0014105,          0.19433,          0.25678,           76.181,            131.5
   62,    31,          0.23841,          0.23728,        0.0011322,          0.23728,          0.34301,           29.913,           46.855
   62,    32,          0.34864,          0.34845,       0.00018391,          0.34845,          0.51386,           19.544,           25.792
   62,    33,          0.52374,          0.52263,        0.0011137,          0.52263,          0.72736,           45.145,           62.381
   62,    34,          0.22676,          0.22644,       0.00032549,          0.22644,          0.33744,           90.396,           102.97
   62,    35,          0.29692,           0.2962,       0.00072729,           0.2962,          0.48488,           23.944,           28.279
   62,    36,          0.31434,          0.31378,       0.00055306,          0.31378,          0.63272,           35.153,           44.198
   62,    37,          0.16792,          0.16777,       0.00015344,          0.16777,          0.24143,           28.354,           31.959
   62,    38,          0.74335,          0.74292,       0.00043201,          0.74292,             2.62,           50.253,           90.522
   62,    39,          0.11389,          0.11338,        0.0005021,          0.11338,          0.13484,           55.099,           90.801
   62,    40,          0.34158,          0.34093,       0.00064981,          0.34093,          0.52534,           68.439,           80.375
   62,    41,          0.43893,          0.43745,        0.0014827,          0.43745,          0.76539,           43.144,           48.174
   62,    42,           1.0608,           1.0597,        0.0010496,           1.0597,           2.8962,           25.679,           40.621
   62,    43,          0.15029,          0.14972,       0.00057156,          0.14972,          0.20731,           68.628,           105.34
   62,    44,          0.20327,          0.20046,        0.0028062,          0.20046,          0.35004,           84.246,            114.2
   62,    45,          0.15177,          0.15127,       0.00049659,          0.15127,          0.21244,           81.443,           103.63
   62,    46,          0.23243,          0.23193,        0.0004961,          0.23193,          0.35415,            84.43,           104.49
   62,    47,          0.26031,          0.26021,       9.9974e-05,          0.26021,          0.35588,            13.74,           15.508
   62,    48,          0.50031,           0.4999,       0.00041935,           0.4999,          0.84026,           35.634,           43.349
   62,    49,          0.17373,          0.17368,       4.3749e-05,          0.17368,          0.23148,           9.5255,           10.271
   62,    50,          0.14406,          0.14377,       0.00028994,          0.14377,          0.22169,           34.529,           68.133
   62,    51,          0.82664,          0.82598,       0.00066038,          0.82598,           2.5526,           42.235,           58.327
   62,    52,          0.40279,          0.40171,        0.0010838,          0.40171,           1.0212,           97.113,           108.97
   62,    53,          0.59979,          0.59888,       0.00091073,          0.59888,           1.9311,           101.98,            206.2
   62,    54,          0.25425,          0.25302,        0.0012233,          0.25302,          0.30821,           55.693,           75.911
   62,    55,           0.4778,          0.47722,        0.0005805,          0.47722,           1.2183,           68.305,           97.561
   62,    56,          0.21075,          0.21037,       0.00038116,          0.21037,          0.26512,           53.917,           76.428
   62,    57,          0.17119,          0.17104,       0.00015131,          0.17104,          0.24316,           27.117,           35.784
   62,    58,          0.14549,          0.14511,       0.00038807,          0.14511,          0.21272,           16.511,           19.006
   62,    59,          0.39891,          0.39842,       0.00049752,          0.39842,          0.65414,           64.028,           100.74
   62,    60,          0.24039,           0.2402,       0.00019448,           0.2402,          0.34178,           39.047,            63.01
   62,    61,          0.37625,          0.37594,       0.00031555,          0.37594,          0.64219,           11.554,           14.178
   62,    62,           0.8078,          0.80757,        0.0002322,          0.80757,           1.8597,           10.913,           15.621
   62,    63,          0.67016,          0.66949,        0.0006658,          0.66949,           1.8611,            15.91,           18.424
   62,    64,          0.56146,          0.56079,        0.0006753,          0.56079,          0.66041,           14.137,           14.928
   62,    65,          0.17342,          0.17284,        0.0005781,          0.17284,          0.31652,           57.881,           86.002
   62,    66,          0.53968,          0.53937,       0.00030625,          0.53937,          0.90766,           34.407,           42.883
   62,    67,          0.48314,          0.48133,        0.0018171,          0.48133,           1.9226,           152.67,           267.47
   62,    68,          0.59084,          0.59036,       0.00047963,          0.59036,           1.0175,           21.604,           26.367
   62,    69,           0.4501,          0.44982,       0.00028136,          0.44982,          0.78668,           14.678,           18.715
   62,    70,          0.20052,          0.20025,       0.00027124,          0.20025,          0.27641,           19.619,           25.667
   62,    71,          0.26741,          0.26662,       0.00079005,          0.26662,           0.4825,            72.23,            95.26
   62,    72,          0.20931,          0.20895,       0.00036177,          0.20895,          0.27873,           52.232,           58.516
   62,    73,          0.13669,          0.13613,       0.00055626,          0.13613,          0.21116,           36.563,           45.356
   62,    74,          0.54142,          0.54072,       0.00070039,          0.54072,           1.8207,           37.364,           51.197
   62,    75,          0.74481,          0.74469,       0.00012277,          0.74469,           1.9904,           14.775,           22.706
   62,    76,          0.53012,          0.52989,       0.00023771,          0.52989,          0.75901,           37.327,           58.366
   62,    77,          0.28437,          0.28422,       0.00014771,          0.28422,          0.44348,           28.192,           31.667
   62,    78,          0.36498,          0.36416,       0.00082105,          0.36416,          0.69886,           124.27,           180.08
   62,    79,          0.30405,          0.30376,       0.00028787,          0.30376,           0.4645,           14.407,           16.961
   62,    80,          0.22445,          0.22401,       0.00043671,          0.22401,          0.31266,           59.561,           84.046
   62,    81,           1.6416,           1.6402,         0.001465,           1.6402,           3.5718,            74.78,           130.92
   62,    82,          0.79177,          0.79149,        0.0002774,          0.79149,           2.0718,           61.562,           116.27
   62,    83,          0.26103,          0.26047,       0.00056167,          0.26047,          0.42914,           59.395,            99.31
   62,    84,          0.27798,          0.27687,        0.0011165,          0.27687,           0.4765,           109.75,           118.32
   62,    85,          0.14797,          0.14777,       0.00020044,          0.14777,          0.21249,           45.508,           60.945
   62,    86,          0.33503,          0.33476,       0.00026748,          0.33476,          0.71203,            11.21,           16.755
   62,    87,          0.18795,          0.18732,        0.0006309,          0.18732,          0.27073,            56.18,           65.861
   62,    88,          0.17307,          0.17263,        0.0004394,          0.17263,          0.24788,           67.816,           95.122
   62,    89,          0.35021,          0.34925,       0.00096119,          0.34925,          0.77815,           89.723,           105.59
   62,    90,          0.31854,          0.31791,       0.00062742,          0.31791,          0.60959,           71.809,           89.681
   62,    91,          0.19511,          0.19476,       0.00034827,          0.19476,          0.43089,           59.534,           82.781
   62,    92,          0.61985,           0.6191,       0.00074923,           0.6191,          0.72743,           34.656,           67.225
   62,    93,           0.2879,          0.28724,        0.0006584,          0.28724,           0.4171,            106.8,           200.32
   62,    94,          0.25309,          0.25253,       0.00055801,          0.25253,          0.34776,           62.794,           76.324
   62,    95,          0.27566,          0.27497,       0.00069387,          0.27497,          0.35293,           36.439,           53.429
   62,    96,          0.78563,          0.78542,       0.00020813,          0.78542,             1.25,           17.602,           24.884
   62,    97,          0.30421,          0.30388,       0.00032541,          0.30388,          0.41923,           60.277,           68.003
   62,    98,          0.32418,          0.32325,       0.00093576,          0.32325,          0.38415,           49.042,           88.591
   62,    99,          0.33347,          0.33307,       0.00039745,          0.33307,           1.1542,           22.061,           27.446
   62,   100,          0.52839,          0.52777,       0.00062247,          0.52777,          0.83133,           35.995,           40.509
   62,   101,         0.096135,          0.09582,       0.00031536,          0.09582,          0.16275,           26.823,            40.52
   62,   102,          0.24048,          0.23969,       0.00078242,          0.23969,          0.34353,           50.467,           68.977
   62,   103,          0.23363,          0.23191,        0.0017233,          0.23191,          0.33896,           42.811,           58.188
   62,   104,          0.60052,          0.60025,       0.00026334,          0.60025,           1.1831,           38.516,           52.434
   62,   105,          0.34641,          0.34606,       0.00035189,          0.34606,           1.1898,            45.39,           58.598
   62,   106,          0.40678,           0.4065,       0.00028104,           0.4065,          0.72329,           25.208,           30.638
   62,   107,          0.29791,          0.29772,       0.00019702,          0.29772,          0.47009,           10.106,           11.035
   62,   108,           0.3284,          0.32781,       0.00059273,          0.32781,          0.49085,           48.682,           68.852
   62,   109,           0.2742,          0.27394,       0.00025892,          0.27394,          0.48758,           27.445,           33.853
   62,   110,          0.42783,           0.4273,       0.00053199,           0.4273,           1.3768,           36.981,           56.196
   62,   111,          0.27155,          0.27111,       0.00044108,          0.27111,          0.33657,           53.978,           77.357
   62,   112,          0.22177,          0.22165,       0.00011865,          0.22165,          0.30938,            12.88,            15.36
   63,     1,          0.25523,          0.25456,       0.00066809,          0.25456,          0.36847,           53.248,           64.991
   63,     2,          0.24085,          0.24028,       0.00057172,          0.24028,          0.34513,           49.259,           58.795
   63,     3,           0.2944,          0.29411,       0.00028942,          0.29411,          0.50112,           37.115,           65.076
   63,     4,          0.65625,          0.65553,       0.00072658,          0.65553,           1.8489,           62.337,           123.49
   63,     5,          0.38164,          0.38138,       0.00026531,          0.38138,           0.4611,           43.294,           47.606
   63,     6,          0.91017,          0.90999,       0.00017545,          0.90999,           2.3864,           16.109,           20.218
   63,     7,          0.16118,            0.161,       0.00018199,            0.161,          0.25655,           24.828,            26.78
   63,     8,          0.62181,          0.62176,       5.2873e-05,          0.62176,           1.5972,             6.69,           8.2928
   63,     9,          0.59657,          0.59649,       8.0633e-05,          0.59649,           1.6767,           33.762,           67.997
   63,    10,          0.25125,          0.25079,       0.00045593,          0.25079,          0.53656,           28.071,           31.404
